530,977	37187
531,172	37374
531,367	37491
531,562	37623
531,758	37645
531,953	37821
532,148	38014
532,344	38124
532,539	38296
532,734	38422
532,93	38506
533,125	38548
533,32	38795
533,516	39003
533,711	39006
533,906	39249
534,102	39172
534,297	39162
534,492	39690
534,688	39854
534,883	40015
535,078	39906
535,273	40158
535,469	40271
535,664	40366
535,859	40506
536,055	40648
536,25	40707
536,445	40790
536,641	40912
536,836	41071
537,031	41024
537,227	41275
537,422	41393
537,617	41576
537,812	41698
538,008	41674
538,203	41923
538,398	42070
538,594	42203
538,789	42571
538,984	42483
539,18	42451
539,375	42850
539,57	43049
539,766	42902
539,961	43077
540,156	43192
540,352	43535
540,547	43378
540,742	43623
540,938	43726
541,133	43863
541,328	44070
541,523	44048
541,719	44205
541,914	44151
542,109	44644
542,305	44742
542,5	44639
542,695	44712
542,891	44843
543,086	45009
543,281	45090
543,477	45261
543,672	45291
543,867	45486
544,062	45501
544,258	45686
544,453	45856
544,648	45999
544,844	45988
545,039	46073
545,234	46272
545,43	46482
545,625	46454
545,82	46574
546,016	46695
546,211	47049
546,406	46977
546,602	47213
546,797	47348
546,992	47327
547,188	47297
547,383	47604
547,578	47877
547,773	47775
547,969	47959
548,164	48044
548,359	48187
548,555	48337
548,75	48340
548,945	48455
549,141	48520
549,336	48760
549,531	48884
549,727	48894
549,922	49150
550,117	49087
550,312	49204
550,508	49368
550,703	49337
550,898	49511
551,094	49656
551,289	49792
551,484	49851
551,68	49955
551,875	49957
552,07	50234
552,266	50316
552,461	50237
552,656	50429
552,852	50512
553,047	50664
553,242	50758
553,438	50891
553,633	51008
553,828	51086
554,023	51070
554,219	51328
554,414	51305
554,609	51490
554,805	51477
555	51747
555,195	51688
555,391	51875
555,586	52069
555,781	51872
555,977	52199
556,172	52292
556,367	52242
556,562	52349
556,758	52449
556,953	52393
557,148	52655
557,344	52710
557,539	52676
557,734	52919
557,93	52937
558,125	52987
558,32	53133
558,516	53291
558,711	53344
558,906	53440
559,102	53427
559,297	53406
559,492	53773
559,688	53661
559,883	53932
560,078	53957
560,273	53917
560,469	54069
560,664	53964
560,859	54263
561,055	54278
561,25	54318
561,445	54437
561,641	54543
561,836	54531
562,031	54559
562,227	54624
562,422	54922
562,617	54816
562,812	54955
563,008	54970
563,203	54921
563,398	55310
563,594	55098
563,789	55232
563,984	55241
564,18	55381
564,375	55451
564,57	55591
564,766	55631
564,961	55644
565,156	55597
565,352	55662
565,547	55771
565,742	55897
565,938	56033
566,133	55974
566,328	56184
566,523	55999
566,719	56050
566,914	56273
567,109	56189
567,305	56202
567,5	56484
567,695	56518
567,891	56431
568,086	56633
568,281	56495
568,477	56531
568,672	56532
568,867	56744
569,062	56825
569,258	56896
569,453	56904
569,648	57038
569,844	56992
570,039	56973
570,234	57013
570,43	56943
570,625	57193
570,82	57058
571,016	57290
571,211	57273
571,406	57215
571,602	57340
571,797	57236
571,992	57537
572,188	57429
572,383	57507
572,578	57542
572,773	57460
572,969	57552
573,164	57694
573,359	57760
573,555	57547
573,75	57626
573,945	57656
574,141	57594
574,336	57776
574,531	57751
574,727	57866
574,922	57846
575,117	57695
575,312	57896
575,508	57811
575,703	57940
575,898	57945
576,094	58143
576,289	57990
576,484	58056
576,68	58054
576,875	57921
577,07	58031
577,266	57955
577,461	58074
577,656	58161
577,852	57878
578,047	57900
578,242	58051
578,438	58020
578,633	58179
578,828	57979
579,023	58119
579,219	57940
579,414	57903
579,609	57993
579,805	58059
580	58140
580,195	58172
580,391	58118
580,586	57867
580,781	58064
580,977	57995
581,172	58194
581,367	58045
581,562	58140
581,758	58083
581,953	57921
582,148	57802
582,344	58091
582,539	57823
582,734	57829
582,93	57854
583,125	57887
583,32	57912
583,516	57958
583,711	57888
583,906	57818
584,102	57841
584,297	57780
584,492	57808
584,688	57628
584,883	57682
585,078	57790
585,273	57888
585,469	57590
585,664	57504
585,859	57630
586,055	57776
586,25	57686
586,445	57611
586,641	57551
586,836	57583
587,031	57492
587,227	57477
587,422	57515
587,617	57375
587,812	57308
588,008	57291
588,203	57321
588,398	57243
588,594	57129
588,789	57115
588,984	57149
589,18	57121
589,375	57087
589,57	57039
589,766	56917
589,961	57010
590,156	56992
590,352	56922
590,547	56890
590,742	56990
590,938	56693
591,133	56593
591,328	56809
591,523	56657
591,719	56589
591,914	56726
592,109	56492
592,305	56198
592,5	56525
592,695	56302
592,891	56245
593,086	56110
593,281	56128
593,477	56206
593,672	55950
593,867	55912
594,062	56061
594,258	55815
594,453	55919
594,648	55725
594,844	55838
595,039	55535
595,234	55496
595,43	55627
595,625	55455
595,82	55346
596,016	55289
596,211	55215
596,406	55261
596,602	55113
596,797	55058
596,992	55125
597,188	54996
597,383	54789
597,578	54867
597,773	54732
597,969	54680
598,164	54621
598,359	54467
598,555	54427
598,75	54192
598,945	54352
599,141	54322
599,336	54237
599,531	53824
599,727	53969
599,922	53968
600,117	53783
600,312	53565
600,508	53626
600,703	53539
600,898	53445
601,094	53358
601,289	53262
601,484	53219
601,68	53211
601,875	53267
602,07	53008
602,266	52785
602,461	52790
602,656	52718
602,852	52596
603,047	52690
603,242	52476
603,438	52373
603,633	52329
603,828	52159
604,023	52307
604,219	51881
604,414	51890
604,609	51959
604,805	51717
605	51805
605,195	51379
605,391	51476
605,586	51401
605,781	51361
605,977	51026
606,172	51204
606,367	50898
606,562	51050
606,758	50979
606,953	50519
607,148	50864
607,344	50570
607,539	50288
607,734	50217
607,93	50030
608,125	50027
608,32	50035
608,516	49776
608,711	49853
608,906	49744
609,102	49403
609,297	49486
609,492	49563
609,688	49148
609,883	49144
610,078	48848
610,273	48883
610,469	48833
610,664	48679
610,859	48665
611,055	48428
611,25	48253
611,445	48378
611,641	48097
611,836	48131
612,031	48028
612,227	47723
612,422	47655
612,617	47396
612,812	47378
613,008	47322
613,203	47470
613,398	46991
613,594	46953
613,789	46865
613,984	46756
614,18	46761
614,375	46588
614,57	46618
614,766	46397
614,961	46367
615,156	46085
615,352	45993
615,547	45958
615,742	45569
615,938	45737
616,133	45549
616,328	45356
616,523	45260
616,719	45412
616,914	45076
617,109	44965
617,305	44665
617,5	44872
617,695	44465
617,891	44488
618,086	44372
618,281	43984
618,477	44075
618,672	43799
618,867	43895
619,062	43554
619,258	43669
619,453	43460
619,648	43327
619,844	43117
620,039	42731
620,234	42870
620,43	42852
620,625	42767
620,82	42447
621,016	42430
621,211	42351
621,406	42404
621,602	42185
621,797	42184
621,992	41770
622,188	41853
622,383	41547
622,578	41446
622,773	41370
622,969	41335
623,164	40987
623,359	40941
623,555	40730
623,75	40779
623,945	40639
624,141	40436
624,336	40210
624,531	40292
624,727	40125
624,922	39842
625,117	39732
625,312	39643
625,508	39379
625,703	39556
625,898	39400
626,094	39161
626,289	39052
626,484	38942
626,68	38735
626,875	38598
627,07	38429
627,266	38399
627,461	38300
627,656	38087
627,852	37937
628,047	37656
628,242	37659
628,438	37660
628,633	37328
628,828	37427
629,023	37283
629,219	37211
629,414	37052
629,609	36837
629,805	36631
630	36764
630,195	36415
630,391	36303
630,586	36242
630,781	35977
630,977	35689
631,172	35917
631,367	35437
631,562	35546
631,758	35435
631,953	35301
632,148	35197
632,344	34977
632,539	34820
632,734	34976
632,93	34687
633,125	34397
633,32	34696
633,516	34391
633,711	34186
633,906	34097
634,102	33911
634,297	33713
634,492	33664
634,688	33585
634,883	33348
635,078	33362
635,273	33234
635,469	32890
635,664	32855
635,859	32682
636,055	32694
636,25	32557
636,445	32225
636,641	32093
636,836	32163
637,031	31984
637,227	31804
637,422	31735
637,617	31590
637,812	31357
638,008	31330
638,203	31187
638,398	31030
638,594	30857
638,789	30759
638,984	30621
639,18	30543
639,375	30489
639,57	30406
639,766	30125
639,961	29905
640,156	29950
640,352	29794
640,547	29758
640,742	29415
640,938	29459
641,133	29360
641,328	29151
641,523	28727
641,719	28957
641,914	28828
642,109	28572
642,305	28540
642,5	28414
642,695	28297
642,891	28248
643,086	28034
643,281	28034
643,477	27956
643,672	27703
643,867	27581
644,062	27447
644,258	27433
644,453	27343
644,648	27108
644,844	26982
645,039	26892
645,234	26628
645,43	26556
645,625	26392
645,82	26458
646,016	26310
646,211	26213
646,406	26055
646,602	25897
646,797	25925
646,992	25618
647,188	25673
647,383	25556
647,578	25381
647,773	25310
647,969	25088
648,164	25179
648,359	24968
648,555	24704
648,75	24510
648,945	24372
649,141	24382
649,336	24263
649,531	24297
649,727	24147
649,922	23841
650,117	23993
650,312	23671
650,508	23525
650,703	23576
650,898	23335
651,094	23165
651,289	23048
651,484	23179
651,68	23127
651,875	22875
652,07	22722
652,266	22610
652,461	22558
652,656	22534
652,852	22213
653,047	22249
653,242	22122
653,438	22087
653,633	22015
653,828	21750
654,023	21707
654,219	21615
654,414	21378
654,609	21290
654,805	21358
655	21248
655,195	20940
655,391	20978
655,586	20754
655,781	20664
655,977	20619
656,172	20701
656,367	20363
656,562	20149
656,758	20223
656,953	20194
657,148	20021
657,344	20001
657,539	19974
657,734	19802
657,93	19764
658,125	19666
658,32	19450
658,516	19546
658,711	19281
658,906	19301
659,102	18924
659,297	18945
659,492	18881
659,688	18732
659,883	18532
660,078	18440
660,273	18482
660,469	18364
660,664	18479
660,859	18227
661,055	18247
661,25	18107
661,445	18001
661,641	17854
661,836	17811
662,031	17593
662,227	17517
662,422	17387
662,617	17499
662,812	17410
663,008	17206
663,203	17012
663,398	16993
663,594	17162
663,789	16817
663,984	16733
664,18	16743
664,375	16585
664,57	16494
664,766	16493
664,961	16442
665,156	16349
665,352	16261
665,547	16018
665,742	16023
665,938	15979
666,133	15889
666,328	15821
666,523	15627
666,719	15550
666,914	15550
667,109	15507
667,305	15446
667,5	15227
667,695	15194
667,891	15212
668,086	15029
668,281	14891
668,477	14745
668,672	14682
668,867	14605
669,062	14535
669,258	14613
669,453	14444
669,648	14592
669,844	14309
670,039	14338
670,234	14109
670,43	14137
670,625	14017
670,82	13983
671,016	13763
671,211	13746
671,406	13781
671,602	13685
671,797	13605
671,992	13542
672,188	13391
672,383	13280
672,578	13408
672,773	13232
672,969	13129
673,164	12965
673,359	12957
673,555	12871
673,75	13007
673,945	12819
674,141	12826
674,336	12471
674,531	12582
674,727	12371
674,922	12496
675,117	12261
675,312	12273
675,508	12236
675,703	12109
675,898	12066
676,094	12062
676,289	12124
676,484	11913
676,68	11882
676,875	11773
677,07	11756
677,266	11742
677,461	11629
677,656	11372
677,852	11560
678,047	11406
678,242	11351
678,438	11351
678,633	11230
678,828	11159
679,023	11239
679,219	10956
679,414	10947
679,609	10886
679,805	10867
680	10863
680,195	10995
680,391	10741
680,586	10523
680,781	10810
680,977	10622
681,172	10390
681,367	10305
681,562	10407
681,758	10225
681,953	10239
682,148	10333
682,344	10208
682,539	10154
682,734	10164
682,93	9949
683,125	9992
683,32	9868
683,516	9853
683,711	9781
683,906	9687
684,102	9551
684,297	9558
684,492	9554
684,688	9638
684,883	9560
685,078	9579
685,273	9483
685,469	9431
685,664	9321
685,859	9187
686,055	9186
686,25	9192
686,445	8989
686,641	9199
686,836	9021
687,031	8837
687,227	9059
687,422	8870
687,617	8848
687,812	8888
688,008	8746
688,203	8667
688,398	8795
688,594	8566
688,789	8552
688,984	8555
689,18	8555
689,375	8299
689,57	8478
689,766	8315
689,961	8284
690,156	8271
690,352	8095
690,547	8217
690,742	8250
690,938	8114
691,133	8178
691,328	8069
691,523	7923
691,719	8020
691,914	7992
692,109	7858
692,305	7810
692,5	7749
692,695	7776
692,891	7964
693,086	7586
693,281	7644
693,477	7521
693,672	7564
693,867	7600
694,062	7398
694,258	7444
694,453	7505
694,648	7371
694,844	7453
695,039	7329
695,234	7360
695,43	7397
695,625	7142
695,82	7166
696,016	7148
696,211	7078
696,406	7187
696,602	7121
696,797	6843
696,992	6900
697,188	7200
697,383	6877
697,578	6892
697,773	6826
697,969	6916
698,164	6917
698,359	6775
698,555	6734
698,75	6885
698,945	6759
699,141	6479
699,336	6629
699,531	6710
699,727	6592
699,922	6389
700,117	6430
700,312	6360
700,508	6520
700,703	6300
700,898	6389
701,094	6318
701,289	6300
701,484	6263
701,68	6127
701,875	6302
702,07	6129
702,266	6284
702,461	6018
702,656	6282
702,852	5943
703,047	5921
703,242	6113
703,438	5964
703,633	6020
703,828	5915
704,023	6005
704,219	5866
704,414	5935
704,609	5959
704,805	5851
705	5629
705,195	5792
705,391	5839
705,586	5848
705,781	5650
705,977	5743
706,172	5671
706,367	5615
706,562	5730
706,758	5645
706,953	5533
707,148	5607
707,344	5491
707,539	5584
707,734	5772
707,93	5478
708,125	5447
708,32	5527
708,516	5285
708,711	5500
708,906	5388
709,102	5293
709,297	5334
709,492	5304
709,688	5294
709,883	5380
710,078	5329
710,273	5237
710,469	5283
710,664	5325
710,859	5225
711,055	5242
711,25	5110
711,445	5042
711,641	5242
711,836	5224
712,031	5056
712,227	5121
712,422	5130
712,617	5064
712,812	5045
713,008	4956
713,203	4944
713,398	4865
713,594	4901
713,789	5097
713,984	4948
714,18	4864
714,375	4920
714,57	4962
714,766	4860
714,961	4879
715,156	4733
715,352	4918
715,547	4890
715,742	4912
715,938	4822
716,133	4812
716,328	4763
716,523	4853
716,719	4873
716,914	4761
717,109	4811
717,305	4680
717,5	4627
717,695	4739
717,891	4686
718,086	4427
718,281	4635
718,477	4613
718,672	4521
718,867	4576
719,062	4598
719,258	4588
719,453	4494
719,648	4508
719,844	4568
720,039	4584
720,234	4488
720,43	4447
720,625	4569
720,82	4384
721,016	4324
721,211	4598
721,406	4515
721,602	4349
721,797	4485
721,992	4603
722,188	4306
722,383	4604
722,578	4366
722,773	4278
722,969	4300
723,164	4384
723,359	4313
723,555	4389
723,75	4262
723,945	4164
724,141	4299
724,336	4172
724,531	4343
724,727	4358
724,922	4216
725,117	4091
725,312	4313
725,508	4257
725,703	4129
725,898	4176
726,094	4240
726,289	4231
726,484	4241
726,68	4172
726,875	4304
727,07	4116
727,266	4150
727,461	4278
727,656	4013
727,852	4205
728,047	4095
728,242	4238
728,438	4258
728,633	4191
728,828	4079
729,023	4147
729,219	4123
729,414	4084
729,609	4012
729,805	4236
730	4086
730,195	3976
730,391	4135
730,586	3935
730,781	4029
730,977	4177
731,172	4038
731,367	4021
731,562	3930
731,758	4079
731,953	3801
732,148	3962
732,344	3952
732,539	4004
732,734	3789
732,93	3910
733,125	3988
733,32	3993
733,516	3818
733,711	4048
733,906	3615
734,102	3878
734,297	3811
734,492	3750
734,688	3934
734,883	3980
735,078	3899
735,273	3908
735,469	3851
735,664	3661
735,859	3969
736,055	3946
736,25	3898
736,445	3898
736,641	3751
736,836	3985
737,031	3927
737,227	3981
737,422	3840
737,617	3833
737,812	3730
738,008	3961
738,203	3894
738,398	3859
738,594	3899
738,789	3885
738,984	3846
739,18	3778
739,375	3706
739,57	3775
739,766	3657
739,961	3732
740,156	3868
740,352	3876
740,547	3902
740,742	3636
740,938	3796
741,133	3750
741,328	3687
741,523	3699
741,719	3889
741,914	3744
742,109	3853
742,305	3722
742,5	3897
742,695	3909
742,891	3809
743,086	3846
743,281	3664
743,477	3788
743,672	3553
743,867	3990
744,062	3620
744,258	3707
744,453	3728
744,648	3630
744,844	3748
745,039	3577
745,234	3693
745,43	3631
745,625	3532
745,82	3724
746,016	3711
746,211	3740
746,406	3631
746,602	3605
746,797	3518
746,992	3676
747,188	3758
747,383	3572
747,578	3611
747,773	3731
747,969	3700
748,164	3766
748,359	3578
748,555	3560
748,75	3722
748,945	3547
749,141	3591
749,336	3537
749,531	3598
749,727	3745
749,922	3532
750,117	3724
750,312	3596
750,508	3616
750,703	3555
750,898	3568
751,094	3545
751,289	3564
751,484	3749
751,68	3551
751,875	3706
752,07	3441
752,266	3504
752,461	3635
752,656	3650
752,852	3599
753,047	3513
753,242	3591
753,438	3475
753,633	3627
753,828	3696
754,023	3613
754,219	3603
754,414	3676
754,609	3396
754,805	3526
755	3568
755,195	3600
755,391	3593
755,586	3631
755,781	3553
755,977	3604
756,172	3522
756,367	3525
756,562	3692
756,758	3623
756,953	3587
757,148	3774
757,344	3493
757,539	3437
757,734	3394
757,93	3309
758,125	3606
758,32	3563
758,516	3423
758,711	3575
758,906	3591
759,102	3525
759,297	3750
759,492	3510
759,688	3693
759,883	3515
760,078	3453
760,273	3618
760,469	3527
760,664	3491
760,859	3582
761,055	3586
761,25	3523
761,445	3521
761,641	3635
761,836	3608
762,031	3389
762,227	3569
762,422	3609
762,617	3490
762,812	3545
763,008	3575
763,203	3746
763,398	3527
763,594	3630
763,789	3396
763,984	3519
764,18	3439
764,375	3656
764,57	3509
764,766	3477
764,961	3588
765,156	3446
765,352	3365
765,547	3290
765,742	3480
765,938	3530
766,133	3661
766,328	3648
766,523	3438
766,719	3321
766,914	3640
767,109	3464
767,305	3742
767,5	3587
767,695	3570
767,891	3416
768,086	3562
768,281	3483
768,477	3528
768,672	3504
768,867	3581
769,062	3377
769,258	3524
769,453	3477
769,648	3417
769,844	3663
770,039	3494
770,234	3466
770,43	3512
770,625	3597
770,82	3467
771,016	3452
771,211	3445
